opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
y5oz7vof,maureen_marcano,mg_advanced,plexzap,won,2017-06-05,2017-06-21,3227.0
9hlqvy37,moses_frase,gtx_plus_basic,konmatfix,lost,2017-06-05,2017-06-11,0.0
8c3lolpy,moses_frase,gtx_plus_basic,ron-tech,lost,2017-06-05,2017-08-14,0.0
qmjhlt1v,moses_frase,mg_special,hottechi,won,2017-06-05,2017-09-20,59.0
q5ju0lzj,niesha_huffines,gtx_basic,inity,won,2017-06-05,2017-09-26,479.0
irodlegg,niesha_huffines,mg_advanced,globex_corporation,won,2017-06-05,2017-09-14,3449.0
hta6xly3,reed_clapper,mg_special,massive_dynamic,won,2017-06-05,2017-09-24,54.0
xw7j3ti2,vicki_laflamme,mg_advanced,hatfan,lost,2017-06-05,2017-08-14,0.0
1bv5jlzv,vicki_laflamme,mg_special,doncon,won,2017-06-05,2017-09-01,59.0
84d18ia1,violet_mclelland,mg_special,acme_corporation,lost,2017-06-05,2017-08-01,0.0
7j0zldb1,zane_levy,mg_special,hottechi,engaging,2017-06-05,2017-05-22,472.0
41im8v9e,zane_levy,gtx_basic,finjob,lost,2017-06-05,2017-09-27,0.0
nxfaxn16,anna_snelling,mg_special,streethex,won,2017-06-06,2017-09-27,55.0
fxxez5u2,cassey_cress,mg_advanced,initech,won,2017-06-06,2017-08-09,3042.0
3f81xli7,corliss_cosme,gtxpro,ganjaflex,won,2017-06-06,2017-08-11,4230.0
id4lc9v5,daniell_hammack,gtx_plus_basic,initech,won,2017-06-06,2017-08-15,979.0
ipqfyk0e,daniell_hammack,gtx_plus_basic,zotware,won,2017-06-06,2017-06-17,1064.0
uu0f81hs,daniell_hammack,gtxpro,xx-zobam,won,2017-06-06,2017-08-20,5166.0
7sbdzjf4,donn_cantrell,gtx_plus_basic,bioplex,won,2017-06-06,2017-08-23,1036.0
7ui7yx03,elease_gluck,gtxpro,hottechi,won,2017-06-06,2017-08-06,4330.0
bnywsg6w,gladys_colclough,mg_advanced,hottechi,won,2017-06-06,2017-09-13,3598.0
rc1ycaep,james_ascencio,gtx_basic,goodsilron,won,2017-06-06,2017-08-16,431.0
h6ty7rbj,jonathan_berthelot,gtx_plus_basic,funholding,lost,2017-06-06,2017-08-28,0.0
mu6nosh1,jonathan_berthelot,gtx_basic,funholding,won,2017-06-06,2017-06-17,624.0
ofiorn0g,jonathan_berthelot,gtx_plus_basic,finhigh,won,2017-06-06,2017-06-11,1140.0
pmhozrjn,kami_bicknell,mg_special,condax,won,2017-06-06,2017-09-17,62.0
7z3q8uys,kary_hendrixson,gtx_basic,fasehatice,lost,2017-06-06,2017-08-01,0.0
yt9plsvl,lajuana_vencill,gtx_basic,streethex,won,2017-06-06,2017-09-15,584.0
bqinw2lb,markita_hansen,mg_special,lexiqvolax,lost,2017-06-06,2017-09-09,0.0
blfmycvf,markita_hansen,mg_special,goodsilron,won,2017-06-06,2017-08-19,57.0
379sdv6y,niesha_huffines,gtx_plus_basic,statholdings,won,2017-06-06,2017-08-05,1267.0
fe2ae2yo,reed_clapper,gtxpro,umbrella_corporation,lost,2017-06-06,2017-06-11,0.0
xqy4z4ki,rosie_papadopoulos,mg_special,hottechi,engaging,2017-06-06,2017-05-22,472.0
2756ceoq,vicki_laflamme,mg_special,plusstrip,won,2017-06-06,2017-09-16,55.0
9gyiyghw,violet_mclelland,mg_advanced,hottechi,engaging,2017-06-06,2017-05-22,472.0
z4cffzaw,violet_mclelland,mg_special,opentech,won,2017-06-06,2017-09-10,63.0
i967jinr,wilburn_farren,gtxpro,donquadtech,won,2017-06-06,2017-09-05,3961.0
ie18u4no,wilburn_farren,mg_special,zathunicon,won,2017-06-06,2017-08-26,45.0
jnimhe7y,anna_snelling,mg_special,warephase,won,2017-06-07,2017-08-20,61.0
kukjqx9y,cassey_cress,mg_advanced,bubba_gump,lost,2017-06-07,2017-09-08,0.0
qcig6h19,darcel_schlecht,gtx_plus_basic,isdom,won,2017-06-07,2017-08-31,1114.0
dw29km30,elease_gluck,mg_advanced,zathunicon,engaging,2017-06-07,2017-05-22,472.0
r7iiofbh,garret_kinder,gtx_basic,kan-code,won,2017-06-07,2017-08-05,566.0
q7st5e1w,gladys_colclough,mg_advanced,dambase,lost,2017-06-07,2017-08-20,0.0
6mturf7q,hayden_neloms,mg_special,green-plus,won,2017-06-07,2017-06-21,56.0
mwt1zv0y,jonathan_berthelot,gtx_basic,ron-tech,won,2017-06-07,2017-06-18,627.0
rkvxbxbm,markita_hansen,mg_special,hottechi,engaging,2017-06-07,2017-05-22,472.0
b7q6q7s2,markita_hansen,gtx_plus_basic,dalttechnology,won,2017-06-07,2017-08-16,1101.0
3dyzn86h,markita_hansen,mg_advanced,hottechi,won,2017-06-07,2017-09-17,2979.0
qyktg5qa,marty_freudenburg,mg_advanced,isdom,lost,2017-06-07,2017-09-04,0.0
67ckci5g,reed_clapper,gtxpro,gekko_&_co,lost,2017-06-07,2017-08-05,0.0
2o1ik8vr,versie_hillebrand,mg_advanced,warephase,won,2017-06-07,2017-06-17,3662.0
c6tqmd3c,vicki_laflamme,gtx_plus_pro,hottechi,engaging,2017-06-07,2017-05-22,472.0
iqmw1vdp,violet_mclelland,mg_special,hottechi,engaging,2017-06-07,2017-05-22,472.0
r9avnyco,zane_levy,gtx_plus_basic,conecom,engaging,2017-06-07,2017-05-22,472.0
g1ake0nr,zane_levy,gtxpro,hottechi,engaging,2017-06-07,2017-05-22,472.0
n8nqk8k7,zane_levy,gtxpro,dalttechnology,lost,2017-06-07,2017-08-22,0.0
v93ex6xu,zane_levy,gtxpro,nam-zim,won,2017-06-07,2017-08-17,5185.0
5qnuzyil,boris_faz,mg_advanced,umbrella_corporation,won,2017-06-08,2017-06-24,3681.0
wx63aimz,cecily_lampkin,mg_special,dontechi,won,2017-06-08,2017-06-18,59.0
09p7o0lq,cecily_lampkin,mg_special,finhigh,won,2017-06-08,2017-09-13,60.0
gys3apr7,corliss_cosme,gtx_basic,bluth_company,won,2017-06-08,2017-08-05,602.0
9vf00hwl,corliss_cosme,gtx_basic,xx-zobam,won,2017-06-08,2017-08-12,515.0
utjgdr3k,darcel_schlecht,gtxpro,streethex,lost,2017-06-08,2017-08-25,0.0
md0srxg4,darcel_schlecht,gtx_plus_pro,ron-tech,won,2017-06-08,2017-06-21,5175.0
e0ityytg,donn_cantrell,gtxpro,acme_corporation,lost,2017-06-08,2017-08-27,0.0
pgk5k24u,donn_cantrell,gtxpro,plussunin,won,2017-06-08,2017-08-28,4780.0
ay3ktixx,james_ascencio,gtx_plus_pro,cheers,engaging,2017-06-08,2017-05-22,472.0
x46zxx2s,jonathan_berthelot,gtx_plus_basic,globex_corporation,lost,2017-06-08,2017-08-11,0.0
4qp55bto,jonathan_berthelot,gtx_basic,globex_corporation,won,2017-06-08,2017-06-16,614.0
g6x1b2k5,jonathan_berthelot,gtx_basic,rangreen,won,2017-06-08,2017-09-13,532.0
0ycas0b9,jonathan_berthelot,gtx_plus_pro,finhigh,won,2017-06-08,2017-08-27,6096.0
6uzvabqr,kary_hendrixson,gtx_basic,hottechi,won,2017-06-08,2017-08-17,486.0
9ntdq8zc,lajuana_vencill,gtx_basic,funholding,won,2017-06-08,2017-08-17,566.0
fcci80h2,markita_hansen,mg_special,singletechno,lost,2017-06-08,2017-06-22,0.0
alqrapzr,markita_hansen,gtx_plus_basic,green-plus,won,2017-06-08,2017-06-16,923.0
7spru76q,markita_hansen,gtxpro,hottechi,won,2017-06-08,2017-09-30,4744.0
jemegxug,marty_freudenburg,gtx_basic,warephase,won,2017-06-08,2017-08-19,517.0
gvhifun1,marty_freudenburg,gtx_plus_basic,zumgoity,won,2017-06-08,2017-06-14,881.0
rbb3c85q,marty_freudenburg,gtxpro,gogozoom,won,2017-06-08,2017-06-24,4272.0
wfp9j5j7,maureen_marcano,gtxpro,finjob,lost,2017-06-08,2017-08-26,0.0
8i4915wd,maureen_marcano,gtx_plus_basic,lexiqvolax,won,2017-06-08,2017-09-02,805.0
s2j63yrv,rosie_papadopoulos,mg_special,hottechi,engaging,2017-06-08,2017-05-22,472.0
l831d7df,versie_hillebrand,mg_special,funholding,lost,2017-06-08,2017-08-18,0.0
839dcvt2,versie_hillebrand,mg_special,codehow,won,2017-06-08,2017-09-13,55.0
d17t8pth,vicki_laflamme,gtx_basic,hottechi,engaging,2017-06-08,2017-05-22,472.0
ej0ef8s1,vicki_laflamme,gtx_basic,sunnamplex,won,2017-06-08,2017-06-15,507.0
0orrc53x,zane_levy,gtx_basic,finjob,won,2017-06-08,2017-09-08,520.0
3qtn3f5t,anna_snelling,mg_advanced,isdom,won,2017-06-09,2017-08-15,3470.0
sy6bwrro,boris_faz,gtxpro,vehement_capital_partners,lost,2017-06-09,2017-08-14,0.0
jw5symns,cassey_cress,gtx_plus_basic,zotware,won,2017-06-09,2017-08-22,1176.0
fhm7lyz3,corliss_cosme,mg_special,hottechi,engaging,2017-06-09,2017-05-22,472.0
reo3fmsb,corliss_cosme,mg_advanced,massive_dynamic,engaging,2017-06-09,2017-05-22,472.0
bjjqsjd8,daniell_hammack,gtx_plus_basic,zotware,engaging,2017-06-09,2017-05-22,472.0
vp2cw520,darcel_schlecht,gtx_plus_basic,treequote,lost,2017-06-09,2017-08-26,0.0
2f0ruq0b,donn_cantrell,gtxpro,zotware,won,2017-06-09,2017-08-02,4517.0
xup62fum,james_ascencio,gtx_plus_pro,rantouch,won,2017-06-09,2017-08-16,5125.0
t56j7es7,kami_bicknell,gtx_plus_basic,nam-zim,engaging,2017-06-09,2017-05-22,472.0
muit1e0m,kami_bicknell,gtxpro,kan-code,won,2017-06-09,2017-06-19,5339.0
d7xnuyjd,kary_hendrixson,gtxpro,plusstrip,lost,2017-06-09,2017-08-19,0.0
org6mxkf,markita_hansen,gtx_plus_basic,condax,won,2017-06-09,2017-06-26,1135.0
vs4ufflh,maureen_marcano,mg_special,kan-code,won,2017-06-09,2017-09-05,52.0
vuyqcxty,moses_frase,gtx_plus_basic,bioholding,won,2017-06-09,2017-08-04,1017.0
yfjkp42f,moses_frase,mg_advanced,codehow,won,2017-06-09,2017-06-27,3681.0
oes8zx7b,niesha_huffines,gtx_plus_basic,rundofase,lost,2017-06-09,2017-08-04,0.0
v9fd3eyk,reed_clapper,gtxpro,mathtouch,won,2017-06-09,2017-09-22,4370.0
3c9cwv6j,cassey_cress,mg_advanced,iselectrics,won,2017-06-10,2017-06-14,3772.0
ndgq0h91,cassey_cress,mg_advanced,sumace,won,2017-06-10,2017-06-28,2871.0
ou9o62y7,cecily_lampkin,gtx_plus_pro,cancity,won,2017-06-10,2017-08-04,4749.0
lfqclmmg,corliss_cosme,mg_special,ganjaflex,lost,2017-06-10,2017-08-27,0.0
3zg0719m,darcel_schlecht,gtx_plus_basic,ron-tech,won,2017-06-10,2017-08-26,1075.0
emiakhpf,donn_cantrell,gtx_plus_pro,kinnamplus,won,2017-06-10,2017-09-21,5051.0
gg85qbtm,elease_gluck,gtk_500,lexiqvolax,engaging,2017-06-10,2017-05-22,472.0
mkevyidi,jonathan_berthelot,gtx_plus_basic,isdom,won,2017-06-10,2017-06-17,834.0
ifnt8nll,kami_bicknell,mg_special,green-plus,lost,2017-06-10,2017-08-07,0.0
ewrvdn3u,marty_freudenburg,mg_advanced,toughzap,lost,2017-06-10,2017-09-19,0.0
wegc0w05,marty_freudenburg,mg_special,rangreen,won,2017-06-10,2017-06-19,54.0
hz283240,niesha_huffines,gtx_basic,streethex,lost,2017-06-10,2017-09-07,0.0
3j1w4lm0,niesha_huffines,gtx_basic,domzoom,won,2017-06-10,2017-06-21,527.0
1riy3ibh,niesha_huffines,mg_advanced,globex_corporation,won,2017-06-10,2017-06-12,2724.0
6nzh6x7g,reed_clapper,gtx_plus_pro,betasoloin,lost,2017-06-10,2017-06-21,0.0
dj2gwngz,reed_clapper,gtx_basic,kinnamplus,won,2017-06-10,2017-09-05,551.0
lc2rimsx,rosalina_dieter,gtxpro,vehement_capital_partners,engaging,2017-06-10,2017-05-22,472.0
s02s3tve,vicki_laflamme,gtx_plus_basic,plusstrip,won,2017-06-10,2017-06-21,1118.0
34yt99yn,vicki_laflamme,gtx_plus_pro,dalttechnology,won,2017-06-10,2017-08-23,6094.0
n33b6lnd,wilburn_farren,mg_special,gekko_&_co,lost,2017-06-10,2017-08-22,0.0
ruau1ord,zane_levy,gtx_basic,hottechi,engaging,2017-06-10,2017-05-22,472.0
c7nbdkvv,zane_levy,gtx_basic,nam-zim,won,2017-06-10,2017-08-06,556.0
9yvsyse8,anna_snelling,gtx_basic,globex_corporation,lost,2017-06-11,2017-09-16,0.0
vuf34ipc,anna_snelling,mg_special,rangreen,won,2017-06-11,2017-09-13,49.0
onuwpajm,cassey_cress,gtx_plus_basic,silis,lost,2017-06-11,2017-09-11,0.0
a50jwkfs,cecily_lampkin,gtx_plus_basic,streethex,won,2017-06-11,2017-09-25,1001.0
jp72ac6i,corliss_cosme,mg_advanced,the_new_york_inquirer,won,2017-06-11,2017-09-16,3777.0
9szturaf,daniell_hammack,gtx_plus_basic,initech,won,2017-06-11,2017-08-17,892.0
lb8ue159,daniell_hammack,gtx_plus_pro,iselectrics,won,2017-06-11,2017-06-19,5353.0
qywzz16b,darcel_schlecht,gtxpro,betatech,won,2017-06-11,2017-06-24,4410.0
ijnovbgu,darcel_schlecht,mg_advanced,konmatfix,won,2017-06-11,2017-09-03,3768.0
kyl4ufg5,donn_cantrell,gtx_basic,bluth_company,lost,2017-06-11,2017-08-29,0.0
qfbitakr,james_ascencio,gtx_basic,j-texon,won,2017-06-11,2017-08-10,507.0
vsz4uvvn,jonathan_berthelot,gtx_plus_basic,zumgoity,won,2017-06-11,2017-09-20,1144.0
31c5dvjt,kary_hendrixson,mg_special,cheers,won,2017-06-11,2017-09-22,44.0
eg3khgpl,lajuana_vencill,mg_advanced,treequote,won,2017-06-11,2017-06-27,3470.0
zi89s9hc,markita_hansen,mg_advanced,dalttechnology,engaging,2017-06-11,2017-05-22,472.0
lsj2a8zx,markita_hansen,gtk_500,cheers,won,2017-06-11,2017-09-26,29166.0
9d06ak8t,markita_hansen,gtx_plus_basic,kan-code,won,2017-06-11,2017-08-10,1045.0
ppxiwymt,maureen_marcano,gtx_plus_basic,fasehatice,won,2017-06-11,2017-09-12,951.0
5653n8bm,rosie_papadopoulos,gtx_plus_basic,zoomit,engaging,2017-06-11,2017-05-22,472.0
ywkjw726,versie_hillebrand,mg_special,stanredtax,won,2017-06-11,2017-08-20,43.0
zvt9j7v1,versie_hillebrand,mg_special,zumgoity,won,2017-06-11,2017-06-15,55.0
477hsg28,vicki_laflamme,gtx_basic,hottechi,engaging,2017-06-11,2017-05-22,472.0
nobic0pd,cassey_cress,gtxpro,kan-code,won,2017-06-12,2017-08-17,4294.0
ukecbjv5,cecily_lampkin,gtx_plus_pro,streethex,won,2017-06-12,2017-08-29,4961.0
yt34yuzn,corliss_cosme,gtxpro,betasoloin,engaging,2017-06-12,2017-05-22,472.0
uwvt8m2y,corliss_cosme,gtx_basic,iselectrics,lost,2017-06-12,2017-08-18,0.0
fu00l2y2,daniell_hammack,gtxpro,ontomedia,won,2017-06-12,2017-09-23,4506.0
518d68l9,donn_cantrell,gtxpro,zencorporation,lost,2017-06-12,2017-06-26,0.0
aozktgzg,elease_gluck,gtx_basic,singletechno,won,2017-06-12,2017-08-22,608.0
tkn1l8ex,garret_kinder,gtx_plus_basic,zathunicon,won,2017-06-12,2017-09-20,851.0
9gq6hqlk,gladys_colclough,gtx_plus_basic,inity,won,2017-06-12,2017-09-20,1143.0
0rl4rhqj,gladys_colclough,gtx_plus_pro,globex_corporation,won,2017-06-12,2017-06-25,6365.0
ze9wx1q9,hayden_neloms,mg_special,fasehatice,won,2017-06-12,2017-08-21,54.0
mca0202r,kary_hendrixson,gtx_basic,hottechi,engaging,2017-06-12,2017-05-22,472.0
qy6mb3qj,kary_hendrixson,gtx_basic,sunnamplex,lost,2017-06-12,2017-08-14,0.0
ruylzd4o,kary_hendrixson,gtxpro,sonron,won,2017-06-12,2017-06-29,4798.0
bovkzhaz,markita_hansen,mg_special,doncon,lost,2017-06-12,2017-08-29,0.0
3x5bd9nu,markita_hansen,gtxpro,fasehatice,won,2017-06-12,2017-06-25,4733.0
yt8yyrtu,maureen_marcano,gtx_plus_basic,cheers,won,2017-06-12,2017-08-29,1250.0
6v7omxy5,maureen_marcano,gtx_plus_pro,faxquote,won,2017-06-12,2017-09-01,5966.0
0tr3ru8a,niesha_huffines,mg_special,domzoom,won,2017-06-12,2017-09-10,61.0
3a7g5k0e,rosalina_dieter,gtx_basic,hottechi,engaging,2017-06-12,2017-05-22,472.0
wwcmity9,rosalina_dieter,gtxpro,funholding,engaging,2017-06-12,2017-05-22,472.0
tnwcer5c,rosie_papadopoulos,gtx_plus_basic,hottechi,engaging,2017-06-12,2017-05-22,472.0
gtoktxra,vicki_laflamme,mg_special,scotfind,won,2017-06-12,2017-09-20,48.0
se6oigyn,violet_mclelland,gtx_plus_basic,isdom,engaging,2017-06-12,2017-05-22,472.0
pbj01mre,violet_mclelland,mg_special,zathunicon,won,2017-06-12,2017-09-21,53.0
l2nxqfpn,zane_levy,mg_special,cheers,lost,2017-06-12,2017-06-20,0.0
0xwctql2,zane_levy,mg_special,doncon,won,2017-06-12,2017-08-18,51.0
sy72rak2,zane_levy,mg_advanced,cheers,won,2017-06-12,2017-09-04,3314.0
38yq4771,anna_snelling,mg_advanced,treequote,lost,2017-06-13,2017-08-20,0.0
k7fbrqca,anna_snelling,mg_special,genco_pura_olive_oil_company,won,2017-06-13,2017-09-25,64.0
f4v2fxk0,anna_snelling,mg_special,isdom,won,2017-06-13,2017-06-24,58.0
wtam4bed,cassey_cress,mg_special,hottechi,engaging,2017-06-13,2017-05-22,472.0
fzneistx,cassey_cress,gtx_plus_basic,mathtouch,lost,2017-06-13,2017-08-22,0.0
s34t8kpw,cassey_cress,gtx_plus_pro,massive_dynamic,won,2017-06-13,2017-08-04,4598.0
5f40osxs,cassey_cress,mg_advanced,mathtouch,won,2017-06-13,2017-06-19,3424.0
ailf7gop,cassey_cress,mg_advanced,umbrella_corporation,won,2017-06-13,2017-09-30,3399.0
lmjinvrq,daniell_hammack,gtx_plus_basic,betasoloin,lost,2017-06-13,2017-09-07,0.0
mhpi0zw1,darcel_schlecht,gtx_basic,konmatfix,lost,2017-06-13,2017-09-04,0.0
wj81witc,darcel_schlecht,gtx_plus_pro,betatech,lost,2017-06-13,2017-08-16,0.0
aiax4w1o,darcel_schlecht,gtxpro,treequote,won,2017-06-13,2017-09-10,5322.0
dfsrhcxu,donn_cantrell,gtx_basic,donquadtech,won,2017-06-13,2017-08-28,496.0
1vfucuwa,garret_kinder,mg_advanced,bubba_gump,won,2017-06-13,2017-08-27,3279.0
3iidrugi,gladys_colclough,mg_special,scottech,lost,2017-06-13,2017-09-28,0.0
3vlkzisj,james_ascencio,mg_special,scotfind,won,2017-06-13,2017-06-27,68.0
2gn2trvv,jonathan_berthelot,gtx_basic,treequote,lost,2017-06-13,2017-08-23,0.0
7hsrdcck,kary_hendrixson,gtx_plus_pro,hottechi,engaging,2017-06-13,2017-05-22,472.0
wa4tpq5u,maureen_marcano,gtx_plus_basic,zoomit,engaging,2017-06-13,2017-05-22,472.0
9c9go9xo,niesha_huffines,gtx_plus_basic,funholding,lost,2017-06-13,2017-08-21,0.0
ules5z21,versie_hillebrand,mg_special,bioholding,won,2017-06-13,2017-06-15,59.0
iitsdwwl,vicki_laflamme,mg_advanced,fasehatice,won,2017-06-13,2017-06-26,3205.0
8gyh6r9j,wilburn_farren,gtx_basic,mathtouch,lost,2017-06-13,2017-06-27,0.0
c7odmos2,zane_levy,mg_advanced,hottechi,engaging,2017-06-13,2017-05-22,472.0
8x890g2t,anna_snelling,mg_special,globex_corporation,won,2017-06-14,2017-06-23,55.0
74yvul52,cassey_cress,gtx_basic,bubba_gump,lost,2017-06-14,2017-09-17,0.0
js5n8usn,corliss_cosme,gtx_plus_basic,hottechi,engaging,2017-06-14,2017-05-22,472.0
hh4i6pay,corliss_cosme,gtx_basic,ganjaflex,won,2017-06-14,2017-09-02,525.0
tagd6xu9,darcel_schlecht,mg_advanced,isdom,won,2017-06-14,2017-08-25,3455.0
iirexaqx,elease_gluck,mg_advanced,faxquote,won,2017-06-14,2017-06-25,3110.0
8gish3i9,garret_kinder,mg_special,kinnamplus,lost,2017-06-14,2017-06-27,0.0
6m89xbl0,hayden_neloms,gtx_plus_pro,scotfind,won,2017-06-14,2017-09-11,5053.0
yt2qlcvs,hayden_neloms,mg_advanced,groovestreet,won,2017-06-14,2017-06-28,3539.0
3vc45pml,james_ascencio,gtx_basic,hottechi,engaging,2017-06-14,2017-05-22,472.0
4icl09bd,jonathan_berthelot,gtx_basic,rundofase,won,2017-06-14,2017-08-23,580.0
ywwvwoo4,kami_bicknell,mg_advanced,rantouch,lost,2017-06-14,2017-06-20,0.0
8ttffcik,lajuana_vencill,mg_advanced,warephase,won,2017-06-14,2017-06-17,3468.0
5urqt67r,markita_hansen,gtk_500,treequote,engaging,2017-06-14,2017-05-22,472.0
yx4e972e,markita_hansen,gtxpro,conecom,engaging,2017-06-14,2017-05-22,472.0
og13xt4p,niesha_huffines,mg_special,ron-tech,won,2017-06-14,2017-09-19,54.0
zyrrgsqk,reed_clapper,mg_advanced,bluth_company,lost,2017-06-14,2017-06-27,0.0
0ldx9vlo,versie_hillebrand,mg_special,scottech,lost,2017-06-14,2017-08-11,0.0
xfffwjqh,violet_mclelland,mg_special,gekko_&_co,lost,2017-06-14,2017-08-20,0.0
krsnqkc6,boris_faz,gtx_plus_pro,zotware,won,2017-06-15,2017-06-28,6040.0
yy39zqnv,cassey_cress,gtxpro,the_new_york_inquirer,won,2017-06-15,2017-09-01,5857.0
yhvy1lhh,cecily_lampkin,mg_advanced,dambase,won,2017-06-15,2017-06-25,3785.0
2bg4zr42,corliss_cosme,gtx_plus_basic,zathunicon,lost,2017-06-15,2017-09-19,0.0
qqcin1m4,daniell_hammack,gtx_basic,initech,won,2017-06-15,2017-06-26,420.0
kimw6pxn,daniell_hammack,gtxpro,xx-zobam,won,2017-06-15,2017-06-20,4939.0
akfniqr0,darcel_schlecht,gtxpro,scottech,won,2017-06-15,2017-06-30,4564.0
d5lel3hf,darcel_schlecht,mg_advanced,rangreen,won,2017-06-15,2017-09-09,2683.0
6x4eeuga,elease_gluck,gtk_500,cheers,won,2017-06-15,2017-06-30,25464.0
ktsb1kyt,jonathan_berthelot,gtx_basic,hottechi,won,2017-06-15,2017-09-09,460.0
rb7ia4jx,jonathan_berthelot,gtx_basic,rundofase,won,2017-06-15,2017-06-28,546.0
m4hy664h,jonathan_berthelot,gtx_plus_basic,conecom,won,2017-06-15,2017-09-25,918.0
d2c191ik,lajuana_vencill,mg_advanced,domzoom,lost,2017-06-15,2017-06-29,0.0
i2v3epw7,lajuana_vencill,mg_advanced,toughzap,won,2017-06-15,2017-08-02,3018.0
rb8lsfvk,markita_hansen,mg_special,sonron,won,2017-06-15,2017-08-24,52.0
zu3gice9,maureen_marcano,gtx_basic,hottechi,engaging,2017-06-15,2017-05-22,472.0
7syjdw4l,reed_clapper,mg_special,bioplex,won,2017-06-15,2017-08-04,50.0
oxnwri4i,rosalina_dieter,mg_special,hottechi,engaging,2017-06-15,2017-05-22,472.0
o7e0302b,rosie_papadopoulos,gtx_basic,xx-zobam,won,2017-06-15,2017-09-13,524.0
u11xxncf,rosie_papadopoulos,mg_advanced,xx-zobam,won,2017-06-15,2017-06-29,3306.0
hkv37wu9,vicki_laflamme,gtx_basic,hottechi,engaging,2017-06-15,2017-05-22,472.0
73fyejqv,vicki_laflamme,mg_special,hatfan,won,2017-06-15,2017-06-22,54.0
c4cq8fzl,vicki_laflamme,mg_special,hottechi,won,2017-06-15,2017-06-28,53.0
oj1wkivy,wilburn_farren,gtx_basic,zencorporation,won,2017-06-15,2017-08-29,514.0
yxxwqa4g,zane_levy,mg_advanced,hottechi,engaging,2017-06-15,2017-05-22,472.0
l1yn7ldl,cassey_cress,mg_special,bluth_company,engaging,2017-06-16,2017-05-22,472.0
n9zxcbtu,daniell_hammack,gtx_plus_basic,konex,won,2017-06-16,2017-06-25,985.0
rlhnjzbw,darcel_schlecht,gtxpro,conecom,won,2017-06-16,2017-08-11,5843.0
gkhtt70p,darcel_schlecht,gtxpro,genco_pura_olive_oil_company,won,2017-06-16,2017-09-17,4577.0
gl8pn4lq,darcel_schlecht,mg_advanced,isdom,won,2017-06-16,2017-06-24,3323.0
ttvqt1yd,donn_cantrell,mg_advanced,betasoloin,lost,2017-06-16,2017-08-31,0.0
nohek8pu,donn_cantrell,gtx_basic,ontomedia,won,2017-06-16,2017-09-17,483.0
56an1dxw,garret_kinder,gtx_basic,initech,lost,2017-06-16,2017-08-22,0.0
wb44df28,garret_kinder,gtxpro,vehement_capital_partners,won,2017-06-16,2017-09-18,5206.0
dj60t39c,gladys_colclough,mg_advanced,finhigh,won,2017-06-16,2017-09-04,3621.0
52h2ce10,kami_bicknell,gtxpro,faxquote,won,2017-06-16,2017-06-25,4756.0
pvdgiysb,lajuana_vencill,gtx_plus_basic,isdom,lost,2017-06-16,2017-08-29,0.0
f57z7kjf,lajuana_vencill,mg_advanced,stanredtax,won,2017-06-16,2017-06-24,3228.0
nefpswoj,markita_hansen,gtx_plus_basic,toughzap,engaging,2017-06-16,2017-05-22,472.0
zgsqmeq9,niesha_huffines,gtx_plus_basic,bioholding,won,2017-06-16,2017-09-17,1063.0
fm1rh52b,reed_clapper,gtx_plus_basic,yearin,lost,2017-06-16,2017-08-19,0.0
pfkdteyu,rosie_papadopoulos,gtxpro,xx-zobam,engaging,2017-06-16,2017-05-22,472.0
3c5gnt3q,vicki_laflamme,mg_special,hottechi,engaging,2017-06-16,2017-05-22,472.0
0lrvhitk,violet_mclelland,mg_special,hottechi,engaging,2017-06-16,2017-05-22,472.0
3nm7a8sx,zane_levy,mg_advanced,newex,won,2017-06-16,2017-06-27,4234.0
1xwqz1f8,cassey_cress,gtx_plus_basic,plussunin,won,2017-06-17,2017-09-16,1198.0
lxgnxnx1,corliss_cosme,gtxpro,sumace,won,2017-06-17,2017-09-09,4960.0
yqk2k6u5,darcel_schlecht,gtx_basic,betatech,won,2017-06-17,2017-08-22,576.0
frou0ukw,darcel_schlecht,gtx_plus_pro,globex_corporation,won,2017-06-17,2017-08-25,5614.0
sd8jjskt,darcel_schlecht,mg_advanced,streethex,won,2017-06-17,2017-08-30,3422.0
habn7jbg,elease_gluck,gtx_basic,rantouch,engaging,2017-06-17,2017-05-22,472.0
2o76h591,james_ascencio,mg_advanced,hottechi,engaging,2017-06-17,2017-05-22,472.0
lcwp23ci,james_ascencio,gtx_plus_pro,finjob,won,2017-06-17,2017-06-24,5306.0
ksow4muk,kami_bicknell,gtx_basic,hottechi,engaging,2017-06-17,2017-05-22,472.0
fhyd80fb,kami_bicknell,gtxpro,hottechi,engaging,2017-06-17,2017-05-22,472.0
1orxgkvh,kary_hendrixson,gtxpro,sonron,engaging,2017-06-17,2017-05-22,472.0
xq4fn1ka,kary_hendrixson,gtxpro,golddex,lost,2017-06-17,2017-09-06,0.0
9btsky01,lajuana_vencill,mg_special,inity,won,2017-06-17,2017-09-19,60.0
egeja2hy,markita_hansen,gtx_basic,hottechi,engaging,2017-06-17,2017-05-22,472.0
cqzsfn7c,markita_hansen,gtk_500,konex,lost,2017-06-17,2017-08-15,0.0
81lmzhd1,moses_frase,gtx_plus_pro,bioholding,won,2017-06-17,2017-08-16,5018.0
tipg6r0z,vicki_laflamme,gtx_basic,hottechi,engaging,2017-06-17,2017-05-22,472.0
